,Time,neg,neu,pos,compound,Score
321,2020-12-13,0.0,1.0,0.0,0.0,0
322,2020-12-13,0.0,1.0,0.0,0.0,0
323,2020-12-13,0.0,1.0,0.0,0.0,0
324,2020-12-13,0.0,0.455,0.545,0.5859,1
325,2020-12-13,0.13,0.87,0.0,-0.5106,-1
326,2020-12-13,0.18,0.82,0.0,-0.5106,-1
327,2020-12-13,0.0,1.0,0.0,0.0,0
328,2020-12-13,0.0,1.0,0.0,0.0,0
329,2020-12-13,0.0,1.0,0.0,0.0,0
330,2020-12-13,0.0,0.851,0.149,0.6808,1
331,2020-12-13,0.0,0.851,0.149,0.6808,1
332,2020-12-13,0.0,0.851,0.149,0.6808,1
333,2020-12-13,0.0,0.963,0.037,0.1779,1
334,2020-12-13,0.0,0.924,0.076,0.4199,1
335,2020-12-13,0.0,0.851,0.149,0.6808,1
336,2020-12-13,0.0,0.924,0.076,0.4199,1
337,2020-12-13,0.0,0.924,0.076,0.4199,1
338,2020-12-13,0.0,0.851,0.149,0.6808,1
339,2020-12-13,0.0,0.455,0.545,0.5859,1
340,2020-12-13,0.13,0.87,0.0,-0.5106,-1
341,2020-12-13,0.0,0.924,0.076,0.4199,1
342,2020-12-13,0.18,0.82,0.0,-0.5106,-1
343,2020-12-13,0.0,1.0,0.0,0.0,0
344,2020-12-13,0.0,0.914,0.086,0.4754,1
345,2020-12-13,0.0,0.851,0.149,0.6808,1
346,2020-12-12,0.0,0.667,0.333,0.7568,1
347,2020-12-12,0.0,0.627,0.373,0.92,1
348,2020-12-12,0.0,0.924,0.076,0.4199,1
349,2020-12-12,0.063,0.937,0.0,-0.1901,-1
350,2020-12-12,0.023,0.923,0.054,0.3987,1
351,2020-12-12,0.0,0.924,0.076,0.4199,1
352,2020-12-12,0.023,0.923,0.054,0.3987,1
353,2020-12-12,0.0,0.924,0.076,0.4199,1
354,2020-12-12,0.091,0.816,0.093,0.0258,1
355,2020-12-12,0.0,0.924,0.076,0.4199,1
356,2020-12-12,0.0,1.0,0.0,0.0,0
357,2020-12-12,0.048,0.952,0.0,-0.3818,-1
358,2020-12-12,0.12,0.78,0.101,0.1511,1
